rxn,smiles,dE0
11607,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C:2]1=[C:4]([H:12])[C:3]1([H:10])[H:11])([H:8])[H:9].[O:5]=[C:6]=[O:7],50.56823
11608,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1](=[C:2](\[C:6]([O:5][C:4](=[C:3]([H:10])[H:11])[H:12])=[O:7])[H:8])\[H:9],80.7607
11609,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N+:1]1([H:8])([H:9])[C:2]2=[C:6]([O-:7])[O:5][C@:4]2([H:12])[C:3]1([H:10])[H:11],72.90719
11610,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N+:1]([C@:2]12[C:3]([H:10])([H:11])[C-:4]1[O:5][C:6]2=[O:7])([H:8])([H:9])[H:12],78.29571999999999
11611,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C:2]([C:3]([C:4](=[O:5])[H:12])([H:10])[H:11])=[C:6]=[O:7])([H:8])[H:9],21.81427
11612,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[C-:6]#[O+:7].[N:1]([C:2](=[C:3]([H:10])[H:11])[C:4](=[O:5])[H:12])([H:8])[H:9],48.78957
11613,[N:1]([C@:2]12[C:3]([H:10])([H:11])[C@@:4]1([H:12])[O:5][C:6]2=[O:7])([H:8])[H:9]>>[N:1]([C@@:2]1([H:12])[C:3]([H:10])([H:11])[C-:4]=[O+:5][C:6]1=[O:7])([H:8])[H:9],51.67352
11614,[C:1](#[C:2][C:3]12[C:4]([H:9])([H:10])[C:5]([H:11])([C:6]1([H:12])[H:13])[C:7]2([H:14])[H:15])[H:8]>>[C:1](#[C:2][C:3]1([C:6]([H:11])([H:12])[H:13])[C:4]([H:9])([H:10])[C:5][C:7]1([H:14])[H:15])[H:8],68.53963
11615,[C:1](#[C:2][C:3]12[C:4]([H:9])([H:10])[C:5]([H:11])([C:6]1([H:12])[H:13])[C:7]2([H:14])[H:15])[H:8]>>[C:1](=[C:2])([C:3]12[C:4]([H:9])([H:10])[C:5]([H:11])([C:6]1([H:12])[H:13])[C:7]2([H:14])[H:15])[H:8],58.14726
11616,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][N:4]=[C:3]=[C:7]([C:6](=[N:5][H:11])[H:12])[H:13])([H:8])([H:9])[H:10],102.10413
11617,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[C+:7][C:6]([H:12])([H:13])[N:5]([H:11])[N-:4]1)([H:8])([H:9])[H:10],78.25884
11618,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:7](=[C:3]=[N:4][N:5]([C:6][H:12])[H:11])[H:13])([H:8])([H:9])[H:10],157.07779
11619,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][c:3]1[n:4]([H:11])[n:5][c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10],46.14829
11620,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2]/[C:3](=[N:4]/[N:5]([H:11])[H:12])[C:6]#[C:7][H:13])([H:8])([H:9])[H:10],118.56247
11621,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]#[N+:4][N-:5][H:11])([H:8])([H:9])[H:10].[C:6](#[C:7][H:13])[H:12],112.87529
11622,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([n:4]1[c:3](=[O:2])[c:7]([H:13])[c:6]([H:12])[n:5]1[H:11])([H:8])([H:9])[H:10],67.31209
11623,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[C:7]=[C:6]([H:12])[N:5]([H:11])[N:4]1[H:13])([H:8])([H:9])[H:10],103.0597
11624,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1](=[O:2])([H:8])[H:9].[c:3]1([H:10])[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13],111.38257
11625,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[N:4][C@:7]1(/[C:6](=[N:5]/[H:11])[H:12])[H:13])([H:8])([H:9])[H:10],74.28374000000001
11626,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[C:7]([H:13])[C:6]([H:11])([H:12])[N:5]=[N:4]1)([H:8])([H:9])[H:10],48.42117
11627,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[N:4][N:5]([H:11])[C:6][C:7]1([H:12])[H:13])([H:8])([H:9])[H:10],64.57921999999999
11628,[C:1]([O:2][c:3]1[n:4][n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[N:4][N+:5]([H:11])([H:12])[C-:6]=[C:7]1[H:13])([H:8])([H:9])[H:10],81.62881
11629,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([C:3][H:12])[C:4]([H:11])([H:13])[C:5](=[O:6])[O:7]1)([H:8])([H:9])[H:10],63.3445
11630,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([C:4](=[C:5]=[O:6])[H:13])([H:11])[H:12])=[O:7])([H:8])([H:9])[H:10],20.97089
11631,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C@:2]12[C:3]([H:11])([H:12])[C:4]1=[C:5]([O:6][H:13])[O:7]2)([H:8])([H:9])[H:10],87.37352
11632,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:13])[C:3]([H:11])([H:12])[C+:4]=[C:5]([O-:6])[O:7]1)([H:8])([H:9])[H:10],62.76746
11633,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C-:5]#[O+:6].[C:1]([C:2]([C:4](=[C:3]([H:11])[H:12])[H:13])=[O:7])([H:8])([H:9])[H:10],53.1338
11634,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C@:2]1([H:11])[C@:4]([C:3][H:12])([H:13])[C:5](=[O:6])[O:7]1)([H:8])([H:9])[H:10],69.5097
11635,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C:3]([C@:4]1([H:13])[C-:2]=[O+:7][C:5]1=[O:6])([H:11])[H:12])([H:8])([H:9])[H:10],86.99425
11636,[C:1]([C@:2]12[C:3]([H:11])([H:12])[C@@:4]1([H:13])[C:5](=[O:6])[O:7]2)([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:4](=[C:5]=[O:6])[H:13])[C:3]([H:11])([H:12])[O:7]1)([H:8])([H:9])[H:10],75.11995
11637,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[C:4]([C:5](=[O:6])[H:15])([H:12])([H:13])[H:14].[O:1]([C:2]([C:3](=[C:7]([H:16])[H:17])[H:11])([H:9])[H:10])[H:8],85.76345
11638,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[C:4](=[C:5]([H:14])[H:15])([H:12])[H:13].[O:1]([C:2]([C:3]([C:7](=[O:6])[H:16])([H:11])[H:17])([H:9])[H:10])[H:8],85.85361999999999
11639,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4]([C:5]([O+:6]=[C-:7][H:16])([H:14])[H:15])([H:12])[H:13])([H:11])[H:17])([H:9])[H:10])[H:8],79.1886
11640,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[C:3]1([H:11])=[C:4]([H:12])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17].[H:8][H:13].[O:1]=[C:2]([H:9])[H:10],83.42988000000001
11641,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[H:9][H:17].[O:1]([C@@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C@@:7]12[H:16])[H:8],98.9785
11642,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[H:16][H:17].[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O+:6]=[C-:7]1)([H:9])[H:10])[H:8],80.59911
11643,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4]([C:5]([O:6][H:11])([H:14])[H:15])([H:12])[H:13])=[C:7]([H:16])[H:17])([H:9])[H:10])[H:8],81.47079000000001
11644,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:15])([C:7]([O+:6]=[C-:5][H:14])([H:16])[H:17])[H:11])([H:9])[H:10])[H:8],80.25316
11645,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[C:2]1([H:9])([H:10])[C@:3]2([H:11])[C@@:4]1([H:12])[C:5]([H:14])([H:15])[O:6][C:7]2([H:16])[H:17].[O:1]([H:8])[H:13],90.73613
11646,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[H:14][H:16].[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C-:5]([H:15])[O+:6]=[C:7]1[H:17])([H:9])[H:10])[H:8],79.29061
11647,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1]=[C:2]([C:3]([C:7]([O:6][C:5]([C:4]([H:8])([H:12])[H:13])([H:14])[H:15])([H:16])[H:17])([H:10])[H:11])[H:9],95.17982
11648,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[H:13][H:15].[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])=[C:5]([H:14])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8],108.14737
11649,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([O:6][C:7]([H:14])([H:16])[H:17])[H:15])([H:9])[H:10])[H:8],120.48128
11650,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[H:14][H:15].[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C-:5]=[O+:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8],81.31461
11651,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[C:2]([H:9])[H:10].[O:1]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])[H:8],123.20145
11652,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[C:2](=[C:3]1[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10].[O:1]([H:8])[H:11],68.23165999999999
11653,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1](/[C:2](=[C:3](/[C:4]([C:5]([O:6][C:7]([H:9])([H:16])[H:17])([H:14])[H:15])([H:12])[H:13])[H:11])[H:10])[H:8],90.19318
11654,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3]([C:4](=[C:5]([H:14])[H:15])[H:12])([C:7]([O:6][H:13])([H:16])[H:17])[H:11])([H:9])[H:10])[H:8],79.52551
11655,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[H:8][H:11].[O:1]=[C:2]([C@:3]1([H:9])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])[H:10],91.45071
11656,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[O:6][C:7]1([H:16])[H:17])([H:9])[H:10])[H:8]>>[O:1]([C:2](/[C:3](=[C:4](/[C:5]([H:12])([H:14])[H:15])[H:13])[H:11])([H:9])[H:10])[H:8].[O:6]=[C:7]([H:16])[H:17],85.75457
11657,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@:5]1([C:6][H:10])[O:7][H:11],68.38059
11658,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C-:5]=[O+:7][C:6]1([H:10])[H:11],71.10391
11659,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O+:1]#[C-:2].[O:3]=[C:4]([C@@:5]1([H:8])[C:6]([H:10])([H:11])[O:7]1)[H:9],69.39128000000001
11660,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O:1]1[C@:2]2([O:3][C:4]2([H:8])[H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2,85.58204
11661,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]1([O+:7]=[C-:6][H:10])[H:11],78.22128000000001
11662,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O:1]=[C:2]([O+:3]=[C-:4][H:8])[C@@:5]1([H:9])[C:6]([H:10])([H:11])[O:7]1,83.85738
11663,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O:1]=[C:2]=[C:5]1[C:6]([H:10])([H:11])[O:7]1.[O:3]=[C:4]([H:8])[H:9],61.015809999999995
11664,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O:1]=[C:2]1[C:5]2([O:3][C:4]2([H:8])[H:9])[O:7][C:6]1([H:10])[H:11],74.90609
11665,[O:1]=[C:2]1[O:3][C:4]([H:8])([H:9])[C@@:5]12[C:6]([H:10])([H:11])[O:7]2>>[O-:1][C:2]1=[C:5]([O+:7]=[C:6]([H:10])[H:11])[C:4]([H:8])([H:9])[O:3]1,51.827290000000005
11666,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[C:3]1([H:9])([H:11])[C:4]([H:12])([H:13])[C:5]1([C:6]#[C:7][H:15])[H:14].[O:1]([C:2][H:10])[H:8],85.71755999999999
11667,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@:7]1([H:15])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]1)([H:9])[H:10])[H:8],132.67595
11668,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:7](=[C:6])[H:15])[H:14])([H:9])[H:10])[H:8],60.8341
11669,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]1=[C:6]=[C:7]([H:14])[H:15])([H:9])[H:10])[H:8],93.12281
11670,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1](/[C:2](=[C:3](/[C:4]([C:5](=[C:6]=[C:7]([H:9])[H:15])[H:14])([H:12])[H:13])[H:11])[H:10])[H:8],40.2905
11671,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1](/[C:2](=[C:3](/[C:4]([C:5]1([H:14])[C:6]([H:9])=[C:7]1[H:15])([H:12])[H:13])[H:11])[H:10])[H:8],63.322019999999995
11672,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]1[C:2]([H:9])([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]1=[C:7]([H:8])[H:15],59.91676999999999
11673,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]([C@:2]1([H:10])[C@@:3]2([H:11])[C:4]([H:12])([H:13])[C@@:5]2([H:14])[C:6]1=[C:7]([H:9])[H:15])[H:8],86.23908
11674,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]([C:4]([H:12])([H:13])[H:14])([C-:5]=[C:6]=[C+:7][H:15])[H:11])([H:9])[H:10])[H:8],65.14761999999999
11675,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[O:1]=[C:2]([C:3]([C@@:5]([C:4]([H:8])([H:12])[H:13])([C:6]#[C:7][H:15])[H:14])([H:10])[H:11])[H:9],78.58539
11676,[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C@:5]1([C:6]#[C:7][H:15])[H:14])([H:9])[H:10])[H:8]>>[C@@:3]12([H:11])[C:4]([H:12])([H:13])[C@:5]1([H:14])[C:6]2=[C:7]([H:8])[H:15].[O:1]=[C:2]([H:9])[H:10],67.0167
11677,[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5]([C:6]([H:18])([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5](=[C:6]([H:19])[H:20])[C:7]([H:21])([H:22])[H:23])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[H:17][H:18],107.91859
11678,[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5]([C:6]([H:18])([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([H:11])[H:12])([H:8])[H:10].[C:3](=[C:4]([H:14])[H:16])([C:5]([C:6]([H:18])([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17])[H:13].[H:9][H:15],92.85577
11679,[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5]([C:6]([H:18])([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5][C:7]([H:21])([H:22])[H:23])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10].[C:6]([H:17])([H:18])([H:19])[H:20],91.76839
11680,[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5]([C:6]([H:18])([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1](/[C:2](=[C:3](/[C:4]([H:14])([H:15])[H:16])[H:13])[H:11])([H:8])([H:9])[H:10].[C:5](=[C:6]([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17].[H:12][H:18],93.85149
11681,[C:1]([C:2]([C@@:3]([C:4]([H:14])([H:15])[H:16])([C:5]([C:6]([H:18])([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3][C:5]([C:6]([H:18])([H:19])[H:20])([C:7]([H:21])([H:22])[H:23])[H:17])([H:11])[H:12])([H:8])([H:9])[H:10].[C:4]([H:13])([H:14])([H:15])[H:16],91.87077
11682,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:7]([H:14])/[C:5](=[N:6]\[H:13])[O:4][C:3]1([H:11])[H:12])([H:8])([H:9])[H:10],89.0159
11683,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:7]([C:2]#[C:3][H:11])([C:5](=[O:4])[N:6]([H:12])[H:13])[H:14])([H:8])([H:9])[H:10],97.34717
11684,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C-:3]([H:11])[O+:4]=[C:5]([N:6]([H:12])[H:13])[C:7]1([H:8])[H:14])([H:9])[H:10],97.39965
11685,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1](=[C:2]1[C:3]([H:8])([H:11])[O:4][C:5]([N:6]([H:12])[H:13])=[C:7]1[H:14])([H:9])[H:10],84.47601999999999
11686,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:3](=[O:4])[H:11])[C:5]([N:6]([H:12])[H:13])=[C:7]1[H:14])([H:8])([H:9])[H:10],63.597469999999994
11687,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[C@@:7]1([C:5](=[O:4])[N:6]([H:12])[H:13])[H:14])([H:8])([H:9])[H:10],68.70993
11688,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[O:4]/[C:5](=[N:6]/[H:13])[C:7]1([H:12])[H:14])([H:8])([H:9])[H:10],72.73348
11689,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[C-:3]=[O+:4][C:5]([N:6]([H:12])[H:13])=[C:7]1[H:14])([H:8])([H:9])[H:10],60.70293
11690,[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([N:6]([H:12])[H:13])[c:7]1[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:7](=[C:2]=[C:3]([O+:4]=[C-:5][N:6]([H:12])[H:13])[H:11])[H:14])([H:8])([H:9])[H:10],136.83553999999998
